species	01_A	01_B	01_C	02_A	02_B	02_C	03_A	03_B	03_C	04_A	04_B	04_C	05_A	05_B	06_A	07_A	07_B	08_A	08_B	09_A	10_A	10_B
Alistipes_dispar	0.0	0.0	0.0	0.0369647956752216	0.0231158319808418	0.0349135295423123	0.0	0.0	0.0	0.0033149775153004	0.0021191082365506	0.0230777032721424	0.0	0.0	0.0	0.2327003219866132	0.1467747088890167	0.0	0.0	0.0	0.0	0.0
GGB31234_SGB14869	0.0	0.0	0.0	0.0359194566633054	0.0267005085513272	0.022618645109275	0.0	0.0	0.0	0.0002563126944819	0.0002059052537539	0.0059315490613299	0.0	0.0	0.008817199010999	0.0	0.0	0.0	0.0	0.0	0.0007513172637318	0.0024123085198867
Clostridiales_bacterium_KLE1615	0.0	0.0	0.0	0.0340780517884683	0.2573584501656959	0.3272804607696084	0.0	0.0	0.0	0.0	0.0	0.0	0.4179281815424124	0.3637205926859637	0.0	0.2070051251419375	0.2730584674424369	0.0	0.0	0.0	0.0	0.0
Oscillibacter_sp_ER4	0.0	0.0	0.0	0.0317943881008975	0.205548799778543	0.4752050857017627	0.0	0.0	0.0	0.0270495330243326	0.0076099150033215	0.0	1.814799007768152	1.5912488777524336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Megasphaera_massiliensis	0.0	0.0	0.0	0.0299369010874157	0.3455644619790358	0.4506071038200347	1.157661286772245	1.205387633498239	1.7697256285519118	0.0	0.0	0.0	0.0	0.0	0.633181288423892	0.0478471336545901	0.0878235418987368	0.0	0.0	0.0	0.3037742656659798	0.7902943556295075
Bacteroides_ovatus	0.0	0.0	0.0	0.0297278332850324	0.0610707484376746	0.0375745466139917	0.0	0.0	0.0	0.079644897932037	0.1044454399666703	0.0120533227281253	1.43331557132452	1.4190899177250809	0.0234514818403328	2.303451476622732	1.5497018194267391	1.4988365215135284	1.7172861932528791	0.4089737618170006	0.0375992550649804	0.120080301217037
GGB9469_SGB14862	0.0	0.0	0.0	0.0286262067878592	0.0051760432859869	0.0315544061400997	6.594502602034412	11.675399326066128	15.92801649496276	0.0	0.0	0.0	0.5534162536653098	1.2011102563016876	0.5461692265715301	1.828987085992684	2.382855333514632	2.678127936265424	5.197820221759189	0.0	2.8989660100789294	9.569432535376675
GGB9237_SGB14179	0.0	0.0	0.0	0.0278703462715506	0.0093595331050888	0.0150051795986367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067677017136847	0.0054329987199671	0.00398208375269	0.0	0.0	0.0	0.0	0.0
GGB9545_SGB14951	0.0	0.0	0.0	0.024846904206316	0.0065459311287124	0.001240165363653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_sp_NSJ_6	0.0	0.0	0.0	0.0229974582621565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007695449948372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_fessum	0.0	0.0	0.0	0.0188884718383936	0.1616467654416142	0.1908869098147315	0.0	0.0	0.0	0.0286984780255001	0.0876126854722883	0.0332374265185896	0.3755026236049395	0.3439821725319423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Christensenella_timonensis	0.0	0.0	0.0	0.0185507469268514	0.0071365414561151	0.0086893705612247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0300359946100798	0.0526715673655547
GGB1266_SGB1699	0.0	0.0	0.0	0.0174732436376455	0.7544718815720037	0.8860037026500995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Guopingia_tenuis	0.0	0.0	0.0	0.0173445865284866	0.0062260172013693	0.0120813460260506	0.0008322951932325	0.0116237786953721	0.0	0.0018283638873048	0.0024708630450469	0.0227318403531145	0.005758642970985	0.0123077973476059	0.0092968685912215	0.0274974476277887	0.0383422961790911	0.0027620255238704	0.0098098918857563	0.0171208676231321	0.0022205599128074	0.0394123645502618
Enterocloster_lavalensis	0.0	0.0	0.0	0.0169505741316874	0.0113938575661423	0.0185203502982626	0.0313468652777481	0.0564341586812893	0.0712012933840173	0.0	0.0	0.0	0.0	0.0	0.0	0.0235604920336096	0.0341878671159201	0.100554726149033	0.0731535173867981	0.0062436780876755	0.0	0.010056948195584
Klebsiella_pneumoniae	0.0	0.0	0.0	0.0168219170225285	0.0360518387352021	0.1440562945594351	0.0	0.0	0.0	0.0137469041807174	0.0014756543185696	0.0014180379680147	0.0	0.002253042586963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041535875571288
GGB3433_SGB4573	0.0	0.0	0.0	0.0164841921109863	0.0039456051038981	0.0117856774625307	0.3779058227377497	0.2118843708504576	0.2063683642897063	1.4891596674273966	1.585684938544427	1.117119935314449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4196524316422218	0.3935375564608153
Anaerotruncus_rubiinfantis	0.0	0.0	0.0	0.0163957403484396	0.0056190010315389	0.0065129214130919	0.0	0.0	0.0	0.0105515392561752	0.0079445110406716	0.0177946471839899	0.0021683779088276	0.0019084596030745	0.0044391239333318	0.0186086767751532	0.0275661788711279	0.0	0.0	0.0	0.0107521848409624	0.0056825154922683
Christensenella_minuta	0.0	0.0	0.0	0.0157846190799347	0.0081619066078557	0.0085661753264247	0.0	0.0	0.0	0.0054850916619145	0.0038607235078857	0.0177081814542329	0.0	0.0	0.0048664659229846	0.0764294312683304	0.0500617772917918	0.0	0.0	0.0	0.020744704448596	0.0194428669085235
GGB3444_SGB4594	0.0	0.0	0.0	0.0145945408202147	0.0070955268500454	0.010307334644931	0.0180389031880613	0.0444270805350728	0.0379647690810844	0.0053227602887426	0.0001715877114615	0.0004496217947363	0.00252384969716	0.0013694964744285	0.0	0.0701740462686903	0.032890741884406	0.0487391273212225	0.0295337593908048	0.0	0.076075046937648	0.1215242887113354
Raoultibacter_timonensis	0.0	0.0	0.0	0.0136296125015228	0.0039374021826841	0.0048785312980789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015532573134114	0.0464998199623599	0.0455807992192886	0.0454246966925779	0.1005275393067335	0.0	0.0	0.0
Massilistercora_timonensis	0.0	0.0	0.0	0.0134607500457517	0.0035682707280575	0.0070960455244784	0.0	0.0	0.0	1.137191075364728	0.868130867368773	2.2330725832771785	0.0560312406358958	0.0521115497172864	0.0	0.0	0.0	0.0	0.0	0.0	0.0173971686401907	0.2122831497500311
GGB45495_SGB63167	0.0	0.0	0.0	0.0125440681429944	0.0010007563880989	0.0013058694888797	0.0	0.0	0.0	0.0315008301518365	0.0333652304937063	0.0503317012915479	0.0	0.0	0.0	0.24635718350331	0.0730199868090096	0.0	0.0	0.0	0.0	0.0
Blautia_caecimuris	0.0	0.0	0.0	0.0118525361812653	0.0008202921213925	0.0068989331487984	3.4986711182805004	1.5341694229154994	4.352587899446996	0.2049390867513165	0.1734408587453761	0.4306339204817476	0.0	0.0	0.3633104613256176	0.0524227509340471	0.4975064865234474	5.279972976831581	0.272482540752462	0.9215805892867772	0.3020044961114115	0.2750626295756746
Clostridium_sp_MCC353	0.0	0.0	0.0	0.0118042897653307	0.010327477808332	0.010405890832771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB3486_SGB4658	0.0	0.0	0.0	0.0110966756649566	0.3050584370246721	0.1913221996443581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridiaceae_bacterium_Marseille_Q4143	0.0	0.0	0.0	0.0106302936442555	0.085671309158237	0.066788243292892	0.0	0.0	0.0	0.1290363541587165	0.1775847019771735	0.0318539748424776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Enorma_massiliensis	0.0	0.0	0.0	0.0104453490498396	0.001976904012556	0.036145481890312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium_pacaense	0.0	0.0	0.0	0.0102684455247461	0.0123043818208881	0.0101348613162111	0.1217341232628035	0.0553823136766467	0.1053834666425805	0.0	0.0	0.0	0.0015729626633709	0.0013694964744285	0.0	0.0394307974732561	0.0214343141403341	0.0294644384346431	0.0244336564475468	0.0171551264878107	0.0	0.0060052891674644
Zhenpiania_hominis	0.0	0.0	0.0	0.0094321743152131	0.0037979525220474	0.0357676831702588	0.0099437373086205	0.0162411999869387	0.0002429189977765	0.0125166032472038	0.0080646224386947	0.0352607245949033	0.0030303969955337	0.0001325319168801	0.0306814106040501	0.0210233428729164	0.020599800005374	0.0412349164363681	0.0671513554195626	0.0	0.0186827559581319	0.0188567778667201
Roseburia_sp_AF02_12	0.0	0.0	0.0	0.0090059976411242	0.0036010824129132	0.0026856561186394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Holdemania_massiliensis	0.0	0.0	0.0	0.0086763137989045	0.0015503521094319	0.008943974046478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.100983528534479	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium_UC5_1_1E11	0.0	0.0	0.0	0.0083385888873623	0.0095810119778648	0.0143234992994102	0.0	0.0	0.0	0.0	0.0	0.0	0.0148587207522946	0.0180066697734536	0.0	0.0	0.0	0.0	0.0	2.2251132608753066	0.0002253951791195	0.0445597552652314
GGB3033_SGB4029	0.0	0.0	0.0	0.0080651925303996	0.0061111763043744	0.027300064031674	0.0	0.0	0.0	0.0129523348278232	0.0070007786276329	0.0653940314152168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9781_SGB15402	0.0	0.0	0.0	0.0075827283710537	0.0012386411033027	0.0114489438207441	0.0	0.0	0.0	0.0150797301920237	0.0199642302285561	0.0349321548218267	0.0	0.0	0.0	0.0039282068039698	0.0028663746374716	0.0	0.0	0.0	0.0438268403843577	0.0212690863866068
Lacrimispora_amygdalina	0.0	0.0	0.0	0.0070198535184834	0.0559931402062548	0.104888422908697	0.0241015165956079	0.054526575367785	0.0194161684651432	0.0012986509853754	0.0201958736390292	0.0	0.2339537574909745	0.0673173783140056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Massiliimalia_massiliensis	0.0	0.0	0.0	0.0060549251997915	0.0041506781342462	0.0049524484389589	0.0015331753559547	0.0006863734352328	0.0	0.0010508820473761	0.0002659609527654	0.0043232864878498	0.0	0.0	0.007290977619382	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prevotella_bergensis	0.0	0.0	0.0	0.0058297752587634	0.0026905581581675	0.0047635490789322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ligaoa_zhengdingensis	0.0	0.0	0.0	0.0053231878914502	0.0123946139542413	0.0107179854275976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029045983494832	0.0	0.0	0.0	0.0	0.0	0.0
Streptococcus_parasanguinis	0.0	0.0	0.0	0.0051784486436464	0.0	0.0014947688489063	0.0	0.0	0.0	0.0111325146970011	0.0246657335226036	0.0825488321990049	0.020715118465071	0.0508922560819887	0.0	0.006832805153453	0.0	0.1688574927193321	0.0125594371799957	0.0	0.1591707363063903	0.2709430181948821
Eubacteriaceae_bacterium_Marseille_Q4139	0.0	0.0	0.0	0.004872888009394	0.0007136541456115	0.0065704125226652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB3550_SGB4747	0.0	0.0	0.0	0.0044949577512396	0.0046018388010121	0.010405890832771	0.0	0.0	0.0	0.1440733655683266	0.1331778022509138	0.0530726649248447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Actinomyces_sp_oral_taxon_448	0.0	0.0	0.0	0.0043743417114032	0.0024772822066054	0.0017986504280796	0.0	0.0	0.0	8.543756482733002e-05	0.0	0.0029830676766163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ligilactobacillus_salivarius	0.0	0.0	0.0	0.0042537256715667	0.0013288732366559	0.0045007325780256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1171804492333771	0.0266628043800155
Youxingia_wuxianensis	0.0	0.0	0.0	0.0041813560476648	0.0094333593960142	0.0127301742626638	0.0	0.0	0.0	0.0	5.147631343847728e-05	0.0008473641516185	0.0078381529327296	0.0066000894606329	0.0	0.0005161786223479	0.0004444694849244	0.0	0.0	0.0	0.0	0.0
Faecalibacterium_SGB15346	0.0	0.0	0.0	0.0040607400078283	0.0811679054117919	0.1224724894224798	0.0	0.0	0.0	0.0	0.0	0.0	0.2470795532751487	0.2023055533870308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Qiania_dongpingensis	0.0	0.0	0.0	0.0039642471759591	0.0020507303034813	0.0034987446683192	0.0	0.0	0.0	0.0063394673101878	0.0072066838813868	0.0324246486588738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptococcus_salivarius	0.0	0.0	0.0	0.0038355900668002	0.0028300078188042	0.0033755494335192	0.1484814624726876	0.1341993774991014	0.0236672509262336	0.0046990660655031	0.0132294125536886	0.1883482991296664	0.0014307739480379	0.0091093604202309	0.3640779326539736	0.7513198568029319	0.7849512519881314	0.5915833745126937	0.0932416779592222	0.0066205255991401	3.3013381446553187	1.223974764431818
Parasutterella_excrementihominis	0.0	0.0	0.0	0.0033129205608421	0.0036420970189828	0.0123195234799973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0650640750391779	0.2330425934915915
GGB3537_SGB4727	0.0	0.0	0.0	0.0032405509369402	0.0023296296247548	0.0128205174348505	0.0562193500523505	0.1401360620168298	0.0455039336906507	0.0	0.0003774929652155	0.0105055861654751	0.0056875486133185	0.002279548970339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0259068344565298
Agathobaculum_butyriciproducens	0.0	0.0	0.0	0.0025731421831783	0.1377106413393798	0.3034709283906003	0.0	0.0	0.0	0.0	0.0	0.0	0.6474207680898152	0.2540195073536767	0.0071165523174829	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium_NSJ_143	0.0	0.0	0.0	0.0023238690341829	0.0064392931529314	0.0098556187839978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001924733846043	0.0002630533686287	0.0	0.0	0.0	0.0	0.0025227310929801
Enteroscipio_rubneri	0.0	0.0	0.0	0.0017368709736453	0.0	0.0025953129464527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Massiliimalia_timonensis	0.0	0.0	0.0	0.0016805834883883	0.0002214788727759	0.0016508161463196	0.0	0.0	0.0	0.401462573367141	0.2562147707544475	0.5423822296196904	0.0	0.0	0.0	0.0629825407166564	0.0458075693646582	0.1210956975065561	0.2283336904443279	0.0190736229098125	0.0081893581746771	0.03000096370507
Rothia_mucilaginosa	0.0	0.0	0.0	0.0014554335473602	0.0	0.0	0.0	0.0	0.0	0.0106028017950716	0.0200757622410061	0.0336784017403503	0.0	0.0023590681204671	0.0	0.0	0.0	0.0332887814676946	0.000485724089834	0.0	0.0	0.0016053743318964
Actinotignum_urinale	0.0	0.0	0.0	0.0007478194469862	0.0013370761578698	1.6426031306663074e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9209_SGB14148	0.0	0.0	0.0	0.0005709159218926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053192644472464	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_sp_AF27_2AA	0.0	0.0	0.0	0.0005226695059581	0.0615875324741519	0.0372624520191651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Yeguia_hominis	0.0	0.0	0.0	0.0004744230900235	7.382629092532872e-05	0.0031537980108793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactococcus_cremoris	0.0	0.0	0.0	0.0003940123967991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium_AM48_27BH	0.0	0.0	0.0	0.000353807050187	0.0104751303901827	0.010405890832771	0.0	0.0	0.0	0.0	0.0	0.0	0.0327478385001231	0.0049478582301933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_sp_AM49_4BH	0.0	0.0	0.0	0.0002573142183178	0.0383650625175291	0.0574500444950541	0.0	0.0	0.0	0.1913972327261847	0.2026708253928581	0.0035796812119396	0.191857010957709	0.0637743584027422	0.1889898146076656	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB4604_SGB6369	0.0	0.0	0.0	0.0	0.0476343634892648	0.0035480227622392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bacterium_210917_DFI_7_65	0.0	0.0	0.0	0.0	0.0419087244819449	0.0503539989705756	0.0191778334524848	0.0399701101764178	0.0966297070441312	0.04758017985234	0.062663832225773	0.0103240081329854	0.0444517471309676	0.0238734159606829	0.0	0.0	0.0007982309117009	0.0836001387025049	0.061548181097548	0.0	0.0014358507706875	0.0272998576863236
Clostridium_SGB4750	0.0	0.0	0.0	0.0	0.0266923056301132	0.0333776956151393	0.0	0.0	0.0	0.0	0.0	0.0	0.0196842502789071	0.0131825079990151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012656125685321
Faecalimonas_umbilicata	0.0	0.0	0.0	0.0	0.0223119457018771	0.149082660139274	0.4849302235854221	0.1489073796826628	0.2220539910032805	0.0	0.0	0.0	0.0	0.0	0.656964178337833	8.748790209286908e-05	0.0058053157214616	0.0	0.0	0.0	0.0	0.0
Colidextribacter_sp_210702_DFI_3_9	0.0	0.0	0.0	0.0	0.020006924840764	0.0389789722907114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Veillonella_parvula	0.0	0.0	0.0	0.0	0.0166683359066964	0.0237766803163948	0.0	0.0	0.0	0.0	0.0	0.0	0.0050210390101952	0.0051245674527002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB52130_SGB14966	0.0	0.0	0.0	0.0	0.0134609937120516	0.0132475942488237	0.0	0.0	0.0	0.0070571428547374	0.0175448434969476	0.0	0.0266070633566807	0.0422069977957743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hydrogenoanaerobacterium_saccharovorans	0.0	0.0	0.0	0.0	0.0099747521961333	0.0337144292569259	0.0097071902537017	0.0381873220329558	0.0564179372336133	0.0	0.0	0.0	0.0843090213977389	0.0597542235907101	0.0	0.0	0.0	0.0	0.0	0.0	0.0067618553735866	0.0111866560587704
Veillonella_dispar	0.0	0.0	0.0	0.0	0.0096466353475762	0.0412457646110309	0.0	0.0	0.0	0.0	0.0	0.0	0.0001777358941662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001698808816821
GGB3819_SGB5184	0.0	0.0	0.0	0.0	0.0083259650321342	0.0096502933926645	0.0	0.0	0.0	0.0432228640461462	0.0818301795960327	0.0252306999430917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0249724896072779
Phocea_massiliensis	0.0	0.0	0.0	0.0	0.0080060511047912	0.0200233321628222	0.001962464455622	0.0095557444489562	0.006983921186077	0.0	0.003783509037728	0.0	0.0223502886914001	0.0118836952135893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9646_SGB15123	0.0	0.0	0.0	0.0	0.0054877542921161	0.0081473115281048	0.0	0.0	0.0	0.0073049117927367	0.0077386057869177	0.0033635168875471	0.0	0.0	0.0	0.0085475680344733	0.0	0.0	0.0	0.0	0.0	0.0058099261535299
GGB45497_SGB63169	0.0	0.0	0.0	0.0	0.0044705920615893	0.0074984832914916	0.0	0.0	0.0	1.0102479415442809	0.6382633897092528	1.186482743725512	0.0396884251673133	0.0272043848049381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9574_SGB14987	0.0	0.0	0.0	0.0	0.0042163015039576	0.0080487553402649	0.0	0.0	0.0	0.0	0.0	0.0	0.0011908304909135	0.0	0.0	0.0333241419071738	0.0621803738603429	0.090398970761263	0.1123757376409008	0.0	0.0	0.0
Anaerotignum_faecicola	0.0	0.0	0.0	0.0	0.0028956311885156	0.0086893705612247	0.0	0.0	0.0	0.0031184711161975	0.0150053453673161	0.0	0.0070738885878149	0.0059551007984827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Intestinimonas_gabonensis	0.0	0.0	0.0	0.0	0.0024526734429636	0.001067692034933	0.0	0.0	0.0	0.0051433414026052	0.0099091903369068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0102179147867531	0.1048080099538106
GGB13743_SGB14097	0.0	0.0	0.0	0.0	0.0024280646793219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lawsonibacter_hominis	0.0	0.0	0.0	0.0	0.0017882368246357	0.0015933250367463	0.0	0.0	0.0	0.1705419231518334	0.0610680665091801	0.0147769932154707	0.0	0.0	0.0	0.0469810034238706	0.0454084539088077	0.0	0.0193335535042889	0.0	0.0	0.0
Simiaoa_sunii	0.0	0.0	0.0	0.0	0.0014847287397204	0.0098309797370378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006322917193842	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oscillibacter_hominis	0.0	0.0	0.0	0.0	0.0013042644730141	0.0016672421776263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051924370893467	0.0084685619518558
Lachnoclostridium_edouardi	0.0	0.0	0.0	0.0	0.0008120892001786	0.002800638337786	0.0	0.0	0.0	0.0	0.0	0.0	0.0074649075549805	0.0049743646135693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0087913356270519
Oscillibacter_sp_PC13	0.0	0.0	0.0	0.0	0.0007710745941089	0.001264804410613	0.0	0.0	0.0	0.0004271878241366	0.001407019233985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bifidobacterium_breve	0.0	0.0	0.0	0.0	0.0	0.0185285633139159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0389233676411174	0.0042632787329483	2.678136434805497	1.223061931846695	0.0	0.0	0.0
Mediterraneibacter_faecis	0.0	0.0	0.0	0.0	0.0	0.012114198088664	0.0	0.0	0.0	0.0	0.0	0.0	1.2798939474802526	1.6932984537501714	1.469602938620605	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudoflavonifractor_capillosus	0.0	0.0	0.0	0.0	0.0	0.0098309797370378	0.0	0.0	0.0	0.0	0.0	0.0	0.00767819062798	0.0048771745411905	0.0	0.0	0.0	0.1097756421287238	0.4064209585242118	0.0	0.0	0.0
Lacticaseibacillus_paracasei	0.0	0.0	0.0	0.0	0.0	0.0073013709158117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0925403609224243	0.0009348394080792	0.0	0.0	0.0	0.0
Veillonella_atypica	0.0	0.0	0.0	0.0	0.0	0.0058312411138653	0.0	0.0	0.0	0.0	0.0	0.0	0.0132235505259655	0.0036137036002662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020215824920177
Lactobacillus_delbrueckii	0.0	0.0	0.0	0.0	0.0	0.0035973008561592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027214380886286	0.0014015172738778
GGB3576_SGB4784	0.0	0.0	0.0	0.0	0.0	0.0026938691342927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_sp_AF20_17LB	0.0	0.0	0.0	0.0	0.0	0.0024474786646927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Massilimicrobiota_timonensis	0.0	0.0	0.0	0.0	0.0	0.0008541536279464	0.0	0.0	0.0	0.0309540297369416	0.0203588819649177	0.0126585828364243	0.0098376817420994	0.032602851552524	0.0	0.0	0.0	0.5337338122327353	0.2783199034749324	0.0	0.0023290835175687	0.0061581819609784
Parascardovia_denticolens	0.0	0.0	0.0	0.0	0.0	0.0006570412522665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019036729764522	0.0	0.0	0.0	0.0
Schaalia_SGB17153	0.0	0.0	0.0	0.0	0.0	0.0006077631583465	0.0	0.0	0.0	0.0	0.0	0.0	0.001119736133247	0.0041880085734136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus_crispatus	0.0	0.0	0.0	0.0	0.0	0.0005666980800798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0366627018768533	0.0232193462229616	0.0	0.0	0.0
GGB34231_SGB47113	0.0	0.0	0.0	0.0	0.0	0.0002874555478666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroides_eggerthii	0.0	0.0	0.0	0.0	0.0	0.0	7.416547422887154	10.788827696263196	1.479350669423965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tyzzerella_SGB4587	0.0	0.0	0.0	0.0	0.0	0.0	5.427440760079656	0.095682239659605	0.515586897102323	0.1823664821239359	0.0464144759503603	0.0666996639345474	0.0	0.0	0.0	0.1734447658991129	0.0056238996051659	0.0	0.0	0.0	0.0	0.0
Phocaeicola_dorei	0.0	0.0	0.0	0.0	0.0	0.0	4.887526487728681	1.0982153242540214	0.5884018666858564	0.0	0.0	0.0	0.0	0.0	0.0	0.0155553489921121	0.0761312732034804	0.0	0.0	0.9613808253271452	1.635442375782694	2.426824841226459
Blautia_sp_MCC283	0.0	0.0	0.0	0.0	0.0	0.0	1.481730752010899	1.648615507785042	0.6409764783475043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9365_SGB14342	0.0	0.0	0.0	0.0	0.0	0.0	0.617843385443644	0.8653029672514294	0.0174207624119784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Faecalicatena_fissicatena	0.0	0.0	0.0	0.0	0.0	0.0	0.5419205418167671	0.6460200256056046	0.3555206289245334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
