genus	01_A	01_B	01_C	02_A	02_B	02_C	03_A	03_B	03_C	04_A	04_B	04_C	05_A	05_B	06_A	07_A	07_B	08_A	08_B	09_A	10_A	10_B
Tyzzerella	0.0	0.0	0.0	0.0	0.0	0.0	5.428824998401032	0.095682239659605	0.7050376883325883	0.1823664821239359	0.0464144759503603	0.0666996639345474	0.0	0.0	0.0	0.1734447658991129	0.0056238996051659	0.0	0.0	0.0	0.0	0.0
Drancourtella	0.0	0.0	0.0	0.0	0.0	0.0	0.4513931077991672	0.4490041078716199	0.1923397921681082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bilophila	0.0	0.0	0.0	0.0	0.0	0.0	0.3189179960426467	0.3415198107022964	0.3116216957549065	0.1354698027902144	0.1794206904898125	0.0888608304712657	0.3773244165201431	0.2619890932887381	0.1169521649233408	0.1176187355736532	0.2200577490666551	0.1070476107651471	0.167002350458313	0.1311001104088465	0.2147932577313381	0.2080276336638929
GGB9580	0.0	0.0	0.0	0.0	0.0	0.0	0.2605522004919596	0.2674806191043198	0.2527832442220193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0550365455156472	0.0124987216687664	0.0	0.0144419874028455	0.2317345107026389
GGB2653	0.0	0.0	0.0	0.0	0.0	0.0	0.1397292214406948	0.1415890343537513	0.0004945136740452	0.6900621235973791	0.7996158941821597	0.385360464380984	0.0428610108781801	0.0482151113610091	0.0104131905233757	0.0705414954574803	0.0472135442659497	0.0	0.0	1.2831829059694388	0.0155606153288462	0.045315725188717
Anaeromassilibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0572531482923657	0.1280398444634402	0.6207100933901429	0.0140715669270612	0.0092314188766335	0.0735909825961801	0.0	0.0	0.0067328166533049	0.096604141490946	0.0449458428122537	0.0222916706126532	0.0130885294921364	0.0	0.0	0.0
GGB3511	0.0	0.0	0.0	0.0	0.0	0.0	0.0363318754351095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0513029057872584	0.0519303632896372	0.0	0.0	0.0	0.0	0.0
Fusobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.029997670964508	0.0	0.0060382722304466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB3496	0.0	0.0	0.0	0.0	0.0	0.0	0.0258099119922432	0.0100727530105602	0.0	0.7468182979121745	0.5701344888734281	0.9105619534979592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Neobittarella	0.0	0.0	0.0	0.0	0.0	0.0	0.0117747867337321	0.0246827018462312	0.0233636021790128	0.0063052922842569	0.0048216146920707	0.006130420239771	0.007793718959188	0.0073422681951619	0.0	0.0040856850277369	0.0	0.0	0.0	0.0	0.0	0.0
GGB2982	0.0	0.0	0.0	0.0	0.0	0.0	0.0085332159811421	0.0012033819968368	0.0	0.0582000691603772	0.0430685155768593	0.1325000842796221	0.0223414018966918	0.035774782096523	0.0211839529156446	0.0097024083420991	0.018586081114492	0.0	0.0	0.0	0.0	0.0
Bittarella	0.0	0.0	0.0	0.0	0.0	0.0	0.0027071496285143	0.0087267479622464	0.030816010003659	0.0022299204419933	0.0030628406495893	0.0209247066011932	0.0219681565189428	0.0185633038243504	0.0079712362967884	0.0177075513835967	0.0097057622218186	0.0	0.0	0.0	0.0020118606728819	0.0191795515419162
GGB34900	0.0	0.0	0.0	0.0	0.0	0.0	0.0024180365613914	0.0044658842993722	0.0	0.0107309581423126	0.0152284093922161	0.0836555935398945	0.001635170226329	0.0040996539621602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mogibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0004993771159395	0.0	0.0002342433192845	0.0	0.0	0.0	0.0040879255658226	0.0053807958253352	1.5799182208066855	0.1327716402161381	0.0742536163998202	0.0	0.0	0.0	0.0031889243860618	0.0062686045340718
Granulicatella	0.0	0.0	0.0	0.0	0.0	0.0	9.637102237429576e-05	0.0	0.0	0.0	0.0	0.0	0.0020883967564528	0.0073687745785379	0.0	0.0	0.0	0.0052096050650234	0.0	0.0	0.0	0.0
Gemella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033694695911431	0.0	0.0	0.0	0.0	0.0004710001195404	0.0118130115245866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027096000628305
Latilactobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009627055974694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0072385030401974	0.0	0.0	0.0	0.0	0.0
Helcococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001247951700423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021084584404381	0.0	0.0	0.0	0.0	0.0	0.0
Propionibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037565687870451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0187674972307876	0.0	0.0	0.0	0.0	0.0
Eubacteriales_Family_XIII_Incertae_Sedis_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006680272438856	0.0014438948455818	0.0	0.0	0.0059363788651512	0.0024474227317206	0.0	0.0036744918879005	0.0	0.0	0.0	0.0	0.0	0.0
Intestinibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003557028181728	0.0281516776106052	0.033768461615641	0.0002075177514167	0.0	0.0	0.0	0.0033420378599475	0.0	0.0	0.0	0.0	0.0	0.000161386837598
GGB9635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9664737108482413	1.3672537818538215	0.656906088682833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB3256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.731640020163842	1.8736348565336955	3.5374254098074287	0.4390432057693574	0.5571641785642731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB3167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4830594252987257	1.5529545825831286	0.3028894513387603	0.0	0.0	0.4486131552193683	1.624711583396044	3.3214841776168305	0.0804046876348886	0.0	0.0	0.9137687520898666	0.0
Firmicutes_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2077625039121027	0.6719117399268708	4.055173553019351	0.0	0.0	0.0	0.0636474487725622	0.1385928420440817	0.0	0.0	1.1876349323808133	0.0	0.0
GGB3304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0362722237906858	0.4109954658783756	0.416686998271944	0.1519997366909377	0.2118301804801529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB33512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9189749910392444	0.6526939162431725	0.2460814668884133	0.0083802474099365	0.0009012170347852	0.0	3.189441461117217	1.7236435917310335	0.0	0.0	0.0	4.337412999311134	3.47538910127736
GGB9342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8447553784737427	0.1839591854579716	0.9695921072030608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.837578623028247	0.9576395970527118	0.168954035945172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paraprevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4300927013407792	0.5705119818386436	0.0010289421841082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007680132029258	0.059449814544673
GGB33469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3858189552472568	0.4197807567052091	0.2363973051556296	0.0	0.0	0.0	1.4466474562664275	0.4830385512488672	0.0	0.0	0.0	0.0	0.0
GGB9712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2886935315515481	0.2308369482292782	0.1648123274898118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2267854720776648	0.1431384689012591	0.5568738859269631	0.0	0.0	1.081628739606456	0.0	0.0	0.0	0.0	0.0464807146526954	1.3044537292304272	0.3753518080767397
Methanosphaera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1981638878605092	0.1501564063000382	0.7005366959182135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB32451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1654071255057109	0.1477198607972836	0.0868202392490006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB42689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12210736765122	0.1541543999770932	0.1438703277426672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB3548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1197151158360548	0.1958502138622598	0.0379671019362973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1124700103386972	0.0676227170870129	0.1245798234338812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1102486336531866	0.0898347463357159	0.148625942879302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Parvimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0961941542390908	0.0317437266203943	0.0023778075683174	0.0	0.0	0.0	0.0730349006671271	0.0134066509942504	0.0	0.0	0.0	0.0	0.0
GGB9412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.089213905192698	0.0846013211361374	0.2678881239331279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB47150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0868216533775327	0.157792059460079	0.0050150123259058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1468110579497254
GGB9547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0774320650030092	0.047135144338499	0.064927116474529	0.0	0.0	0.0	0.1074263949798339	0.0907715537885415	0.0	0.0	0.0	0.0	0.0265353937187538
GGB9719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0661286751763534	0.0716464489207872	0.5760519847870651	0.0051721145202365	0.005963936259608	0.0410597160670461	0.1238216278320376	0.0516310266977494	0.0	0.0	0.4212641295204497	0.0491611929568538	0.0328379744291621
GGB30290	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0653255620669765	0.0560233877922094	0.0660425243883942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0607631961051971	0.0433344765296247	0.0082834169107203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Yanshouia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0572944309732075	0.0539471764835241	0.0425324924674667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lentihominibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0535864406597013	0.0342060102798681	0.1819671282736	0.0302950831606295	0.0375330388604667	0.389535305466146	0.1549848185575175	0.1581948534098295	0.0	0.0	2.784055202822895	0.0363721035342184	0.0324642364894613
GGB9667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0514248702695699	0.0492714113461958	0.0183480278544347	0.0	0.0	0.0069334057504888	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB33544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0417704254440816	0.080466057289913	0.0294761672741602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0414115876718068	0.0191663473702597	0.0074706390510045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB4802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0399164302873285	0.0590519108995065	0.0031300594172032	0.0	0.0	0.0	0.0027646177061346	0.0034741186270621	0.0	0.0	0.0	0.0	0.0
GGB9695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0327823936242465	0.0560834434912209	0.0	0.0	0.0	0.0	0.0149079385166248	0.0363285772882091	0.0	0.0	0.3826458243114937	0.0	0.0
GGB9495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0313043237527337	0.0248887975475037	0.0160999188807528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB3061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0300911103321856	0.0219203301392182	0.0432588045974255	0.0	0.0	0.0	0.0100086159994242	0.0116106314429232	0.0	0.0	0.0	0.0	0.0
GGB45491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028766828077362	0.0972387560852835	0.3224739391287201	0.0111618141536376	0.0070506979780255	0.0	0.035738808004937	0.0046442525771693	0.0	0.0	0.0	0.0	0.0
GGB3002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0265112763659205	0.0182569324995132	0.0666218447777661	0.0339386689910366	0.0494609113796828	0.0	0.4252261993321809	0.4787480600984745	0.0	0.0	0.0	0.0	0.0
GGB9602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0243582497322717	0.0164123646013011	0.0164457817997808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0237260117525495	0.0304482393988593	0.0479279540043034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0234953303275157	0.0302165959883861	0.0694838604327227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sutterella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0218720165957964	0.0439436129053134	0.0	1.2037341168300342	0.770346184596604	0.0003052442783234	0.0	0.0	0.1220730296150026	0.1540525992775578	0.0	0.0	0.0
GGB36267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0209407471391785	0.0225895222139184	0.0433452703271825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0171046004784314	0.023627627868261	0.2105181122393604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB3095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0163783811773991	0.0062543720827749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0149259425753345	0.0082705276924486	0.0080672525863278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0146781736373352	0.0087938702124065	0.0	0.0	0.0	0.0	0.0042606608319227	0.0	0.0	0.0	0.0	0.0157359226903836	0.2052330931602214
Enterobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0132342787917534	0.0040666287616397	0.0032165251469602	0.0	0.0	0.0	0.0	0.0021769933955481	0.0	0.0	0.0	0.0	0.0
GGB3352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0127643721852031	0.0235675721692495	0.0667774830913287	0.0	0.0	0.0	0.0	0.0	0.0065098816962609	0.0050480610764899	0.0	0.0	0.0
GGB9343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112008647488629	0.0347550909565452	0.0092777728029257	0.0	0.0	0.0	0.0002624637062786	0.0	0.0	0.0	0.0	0.0	0.0
GGB9620	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0108762020025191	0.0	0.001322925665282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0092272570013516	0.0041266844606512	0.0021270569520221	0.0	0.0	0.0	0.0919322875191868	0.003900446500357	0.0	0.0	0.0	0.0	0.0
GGB9189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0078944309900452	0.0067605558315866	0.058995567413199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oxalobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0076124870261151	0.0168499132655282	0.0391516824339682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB3510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0074416118964604	0.0117880757774112	0.015027743831766	0.0138545129502556	0.012846760476252	0.0	0.0093699543141462	0.0140143949838409	0.0	0.0	0.0	0.0	0.0
GGB13404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006493254926877	0.0053792747543208	0.0083698826404773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Anaerococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0059464545119821	0.0	0.0	0.0	0.0	0.0	0.0081626212652646	0.0	0.0001784693415424	0.0	0.0	0.0	0.0
GGB9619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0059464545119821	0.0225380459004799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0226790977045687
Angelakisella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0054680041489491	0.0095231179861182	0.0127018157013028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005023728811847	0.0153399414046662	0.0009078901624484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0039472154950226	0.0012697490648157	0.00166878858431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0108022726585445	0.0018686896985037
Anaerolineaceae_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026485645096472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9590	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025716707013026	0.0034918099282433	0.0413133256778931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB74463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024093393281307	0.0014670749329966	0.0034759223362312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Butyricicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001982151503994	0.0028311972391162	0.0019973583573866	0.0	0.0	0.0	0.0	0.0005623899605165	0.0	0.0	0.0	0.0	0.0
GGB9186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019138014521321	0.003560445012828	0.0087243921324809	0.0481219933454997	0.0398037523696804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016660325141329	0.0026167125997892	0.0040120098607246	0.0	0.0	0.0	0.0903925004423523	0.5122465459724711	0.0	0.0	0.0	0.0	0.0
Peptostreptococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014866136279955	0.0	0.0	0.0	0.0	0.0	0.0070602736988945	0.0	0.0	0.0	0.0	0.0	0.0
GGB3321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014268073326164	0.0019217823683698	0.0036229140768181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Traorella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010508820473761	0.0	0.0014872105518203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB1455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010423382908934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB35551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009141819436524	0.0011324788956465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007518505704805	0.001295487221535	0.0075657513537372	0.0005154340930819	0.0027478284099823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB42389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007176755445495	0.0016300832588851	0.0061909462506009	0.0	0.0	0.0	0.0632537532131443	0.0032564192875073	0.0	0.0	0.0	0.0034226675347784	0.0077295801165384
GGB3892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005040816324812	0.0	0.0030608868333976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004955378759985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB42378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035003893138164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB3123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002488021816193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB30287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013555429205465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dielma	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011067407389272	0.0	0.0	0.0	0.0341263103165572	0.0	0.0055876163819068	0.0	0.0003035775561463	0.0	0.0	0.0
GGB2970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010123674976233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035144952003456	0.0122229294370316
GGB9780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007292477737117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB45540	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005662394478232	0.0018244268978726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB42639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002316434104731	0.0033289305956443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB3583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006908611807584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038131386822835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gehongia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021789363898763	0.0004621133248321	0.0001943801447575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olsenella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013315722382577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB51647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1799886013694294	0.8746311322590542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Holdemanella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1187408122397553	1.5182149560903295	3.4495394255375724	0.0	0.0	9.318164773751208	3.874907294873744	0.0	0.0	0.0
GGB36331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4443663957996352	0.4289351312521371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Negativibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0916495138268031	0.0890614481434803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB51959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0499437862607033	0.0882485857199486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Catenibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0417323879502247	0.0284325139013611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030481705849504	0.0210637393228231	0.0	0.0	0.0	0.0	0.0	0.0	0.0628101232479824	0.0148985533235257
GGB51441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028935403570258	0.0289891479522578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB3677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020084156040781	0.0240236187998138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0195420615635741	0.0127672413261239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB29535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0193021181064497	0.0131736725378898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017533645959496	0.2670606479746863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hydrogeniiclostridium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0149387019046694	0.0248718230678469	0.0	0.0	0.0	0.0	0.0	0.0	0.004073809163346	0.0020215824920177
